customer_id,age,gender,country,annual_income,spending_score,num_purchases,avg_purchase_value,membership_years,churned,Historical_LTV,Predictive_LTV,Cluster,Segment_Name
1644,69,Male,Australia,78118,61,30,52.51,10,0,1575.3,1445.2293577981652,3.0,Loyal Customers
1645,27,Female,Germany,59254,95,22,48.11,4,0,1058.42,2427.56880733945,1.0,Champions / Top Spenders
1646,36,Male,Canada,147934,16,10,54.86,1,0,548.6,5033.02752293578,0.0,At Risk Customers
1647,41,Male,USA,103871,90,24,53.83,5,0,1291.92,2370.4954128440363,0.0,At Risk Customers
1648,52,Female,India,69777,84,31,55.88,9,0,1732.28,1765.830784913354,0.0,At Risk Customers
1649,62,Male,India,95914,11,31,41.49,13,0,1286.19,907.6852505292873,3.0,Loyal Customers
1650,42,Female,Australia,56121,40,19,31.2,6,0,592.8,906.4220183486239,3.0,Loyal Customers
1651,26,Male,UK,48985,50,16,35.49,5,0,567.84,1041.9082568807341,0.0,At Risk Customers
1652,41,Male,UK,51127,72,34,49.16,12,0,1671.4399999999998,1277.8593272171254,3.0,Loyal Customers
1653,47,Male,Japan,169980,57,16,70.33,1,0,1125.28,10323.669724770642,3.0,Loyal Customers
1654,22,Male,Australia,133608,27,13,49.64,1,1,645.32,5920.366972477064,0.0,At Risk Customers
1655,49,Female,France,60157,22,32,43.14,14,1,1380.48,904.6395806028834,3.0,Loyal Customers
1656,25,Female,Australia,81964,74,21,50.18,4,0,1053.78,2416.9266055045873,3.0,Loyal Customers
1657,57,Female,USA,160113,19,12,64.81,1,1,777.72,7135.045871559633,0.0,At Risk Customers
1658,56,Male,Germany,52845,43,39,44.87,15,0,1749.9299999999998,1070.2935779816512,0.0,At Risk Customers
1659,64,Male,Canada,175754,80,45,73.85,13,0,3323.2499999999995,2345.271700776288,3.0,Loyal Customers
1660,60,Male,India,56338,37,21,42.04,7,0,882.84,1157.0642201834862,0.0,At Risk Customers
1661,60,Male,USA,111517,48,35,47.93,12,0,1677.55,1282.5305810397551,3.0,Loyal Customers
1662,70,Female,USA,130282,42,12,55.8,1,0,669.5999999999999,6143.119266055045,1.0,Champions / Top Spenders
1663,51,Female,UK,72744,44,10,48.96,1,0,489.6,4491.743119266055,2.0,New / Low Engagement
1664,61,Male,USA,116607,94,24,58.59,4,0,1406.16,3225.1376146788994,0.0,At Risk Customers
1665,38,Male,Germany,98848,53,40,40.43,15,0,1617.2,989.1131498470947,2.0,New / Low Engagement
1666,59,Male,Germany,72495,29,15,39.3,5,0,589.5,1081.6513761467888,0.0,At Risk Customers
1667,66,Female,Germany,161660,30,41,55.64,14,0,2281.2400000000002,1494.9148099606814,3.0,Loyal Customers
1668,68,Female,Brazil,94960,45,14,46.84,2,0,655.76,3008.0733944954127,3.0,Loyal Customers
1669,28,Male,South Africa,26371,94,19,45.09,5,0,856.71,1571.9449541284405,0.0,At Risk Customers
1670,34,Male,South Africa,35449,80,28,48.22,10,0,1350.1599999999999,1238.6788990825687,2.0,New / Low Engagement
1671,18,Male,UK,120458,97,17,68.22,0,0,1159.74,10639.816513761469,3.0,Loyal Customers
1672,25,Female,South Africa,60126,32,20,33.08,7,0,661.5999999999999,867.1035386631717,3.0,Loyal Customers
1673,21,Male,UK,89096,95,16,61.12,0,0,977.92,8971.743119266055,2.0,New / Low Engagement
1674,37,Male,Australia,91346,66,26,54.24,6,0,1410.24,2156.3302752293575,0.0,At Risk Customers
1675,47,Male,UK,105997,73,29,56.39,7,0,1635.31,2143.263433813893,0.0,At Risk Customers
1676,44,Male,USA,80314,95,26,57.59,6,0,1497.3400000000001,2289.510703363914,2.0,New / Low Engagement
1677,65,Female,Germany,76345,80,42,59.15,15,0,2484.2999999999997,1519.4495412844035,1.0,Champions / Top Spenders
1678,56,Male,South Africa,88198,60,10,44.9,0,1,449.0,4119.266055045871,2.0,New / Low Engagement
1679,67,Female,Germany,164883,16,21,46.22,6,0,970.62,1484.1284403669724,0.0,At Risk Customers
1680,54,Female,Germany,121711,80,22,67.56,3,0,1486.3200000000002,4545.321100917431,3.0,Loyal Customers
1681,68,Male,USA,135985,17,20,42.82,5,1,856.4,1571.3761467889908,0.0,At Risk Customers
1682,58,Male,Australia,154080,35,39,51.73,14,0,2017.4699999999998,1322.0642201834862,0.0,At Risk Customers
1683,30,Female,Germany,142909,39,33,55.03,11,0,1815.99,1514.5871559633028,3.0,Loyal Customers
1684,67,Male,USA,106626,45,11,47.5,0,1,522.5,4793.577981651376,3.0,Loyal Customers
1685,64,Male,South Africa,52324,8,20,37.14,8,1,742.8,851.834862385321,3.0,Loyal Customers
1686,37,Male,UK,114772,45,11,52.15,1,1,573.65,5262.844036697247,3.0,Loyal Customers
1687,24,Female,Brazil,78739,37,13,48.23,3,0,626.99,1917.400611620795,3.0,Loyal Customers
1688,55,Male,USA,176516,61,21,59.6,3,1,1251.6000000000001,3827.5229357798166,0.0,At Risk Customers
1689,50,Female,Canada,110451,80,29,63.41,8,0,1838.8899999999999,2108.8188073394494,0.0,At Risk Customers
1690,66,Female,USA,140314,46,25,60.67,6,0,1516.75,2319.189602446483,0.0,At Risk Customers
1691,46,Male,UK,48867,88,22,52.8,5,0,1161.6,2131.376146788991,3.0,Loyal Customers
1692,23,Female,Australia,112703,44,19,43.1,5,0,818.9,1502.5688073394494,3.0,Loyal Customers
1693,18,Male,USA,113120,74,14,58.5,0,0,819.0,7513.761467889908,2.0,New / Low Engagement
1694,37,Female,Australia,44153,59,20,38.88,6,0,777.6,1188.9908256880735,0.0,At Risk Customers
1695,61,Male,Canada,111848,74,33,64.82,9,0,2139.06,2180.4892966360853,0.0,At Risk Customers
1696,44,Female,France,37359,58,25,42.62,8,0,1065.5,1221.9036697247707,3.0,Loyal Customers
1697,21,Male,Brazil,51139,86,17,51.55,2,0,876.3499999999999,4019.9541284403667,3.0,Loyal Customers
1698,51,Male,India,60150,32,13,43.55,4,0,566.15,1298.5091743119265,2.0,New / Low Engagement
1699,38,Male,Germany,65213,38,23,45.34,7,0,1042.8200000000002,1366.7365661861074,0.0,At Risk Customers
1700,41,Female,Brazil,24374,74,37,42.39,13,0,1568.43,1106.8666196189133,1.0,Champions / Top Spenders
1701,24,Female,India,63169,58,10,52.12,0,0,521.1999999999999,4781.651376146789,0.0,At Risk Customers
1702,36,Male,Brazil,45372,66,35,47.35,12,0,1657.25,1267.0107033639142,3.0,Loyal Customers
1703,21,Male,UK,74333,63,15,50.57,3,0,758.55,2319.7247706422017,1.0,Champions / Top Spenders
1704,43,Male,USA,99066,3,9,46.66,2,0,419.93999999999994,1926.3302752293575,3.0,Loyal Customers
1705,27,Male,India,65604,20,13,46.16,4,0,600.0799999999999,1376.3302752293575,2.0,New / Low Engagement
1706,36,Male,France,37432,36,29,25.88,11,0,750.52,625.9549624687238,2.0,New / Low Engagement
1707,34,Male,USA,104437,38,17,45.73,4,0,777.41,1783.0504587155963,3.0,Loyal Customers
1708,69,Female,UK,74971,44,21,52.86,6,0,1110.06,1697.3394495412842,3.0,Loyal Customers
1709,24,Female,India,52029,58,16,51.63,3,0,826.08,2526.238532110092,2.0,New / Low Engagement
1710,27,Male,India,53268,58,18,32.53,4,0,585.54,1342.9816513761466,2.0,New / Low Engagement
1711,59,Female,USA,150096,54,15,60.72,0,0,910.8,8355.963302752292,3.0,Loyal Customers
1712,44,Female,Brazil,61734,13,17,37.96,5,0,645.32,1184.0733944954127,3.0,Loyal Customers
1713,69,Male,Canada,163598,13,20,50.76,6,0,1015.1999999999999,1552.2935779816512,0.0,At Risk Customers
1714,66,Female,Brazil,32958,57,31,47.04,12,0,1458.24,1114.862385321101,0.0,At Risk Customers
1715,37,Male,Germany,139718,54,27,58.52,7,0,1580.0400000000002,2070.8256880733948,0.0,At Risk Customers
1716,44,Female,Australia,70524,89,33,55.06,10,0,1816.98,1666.954128440367,3.0,Loyal Customers
1717,37,Female,France,25107,56,23,38.0,9,0,874.0,890.9276248725789,0.0,At Risk Customers
1718,58,Female,Brazil,72150,46,30,39.05,11,0,1171.5,977.0642201834861,2.0,New / Low Engagement
1719,66,Male,USA,136420,53,28,50.41,8,0,1411.48,1618.6697247706422,1.0,Champions / Top Spenders
1720,18,Male,USA,77783,66,9,47.12,0,0,424.08,3890.642201834862,2.0,New / Low Engagement
1721,55,Male,Brazil,52347,66,22,43.15,6,0,949.3,1451.5290519877676,0.0,At Risk Customers
1722,45,Male,UK,75385,85,33,59.01,10,0,1947.33,1786.5412844036696,2.0,New / Low Engagement
1723,55,Female,India,56980,43,19,39.32,6,0,747.08,1142.3241590214068,3.0,Loyal Customers
1724,45,Male,USA,124163,96,19,56.35,1,0,1070.65,9822.477064220184,1.0,Champions / Top Spenders
1725,26,Male,India,33348,97,11,38.8,0,0,426.79999999999995,3915.596330275229,0.0,At Risk Customers
1726,70,Female,Germany,118065,15,33,43.36,13,0,1430.8799999999999,1009.7953422724064,3.0,Loyal Customers
1727,27,Female,Germany,115835,88,17,69.57,1,0,1182.6899999999998,10850.366972477063,3.0,Loyal Customers
1728,39,Male,UK,128757,14,18,50.95,6,0,917.1,1402.2935779816517,0.0,At Risk Customers
1729,41,Female,Canada,106569,47,30,46.89,10,0,1406.7,1290.5504587155965,2.0,New / Low Engagement
1730,21,Male,UK,59390,79,12,54.06,0,0,648.72,5951.559633027523,1.0,Champions / Top Spenders
1731,67,Male,Brazil,82267,38,11,34.4,2,1,378.4,1735.7798165137613,1.0,Champions / Top Spenders
1732,26,Male,India,39788,24,12,23.76,4,1,285.12,653.9449541284404,3.0,Loyal Customers
1733,53,Male,Canada,100522,16,19,38.81,7,0,737.3900000000001,966.435124508519,0.0,At Risk Customers
1734,45,Female,South Africa,58677,96,28,51.04,8,0,1429.12,1638.8990825688072,3.0,Loyal Customers
1735,45,Male,USA,80267,93,14,54.09,0,0,757.26,6947.339449541284,3.0,Loyal Customers
1736,46,Female,USA,89403,58,20,57.69,5,0,1153.8,2117.064220183486,0.0,At Risk Customers
1737,60,Male,USA,86569,77,31,46.68,10,0,1447.08,1327.5963302752293,3.0,Loyal Customers
1738,32,Male,India,34597,61,14,33.15,3,0,464.09999999999997,1419.2660550458718,3.0,Loyal Customers
1739,44,Male,India,70624,71,16,56.57,2,0,905.12,4151.926605504587,0.0,At Risk Customers
1740,62,Male,USA,139612,44,40,58.3,15,0,2332.0,1426.2996941896022,0.0,At Risk Customers
1741,40,Female,Brazil,79411,13,36,28.49,15,0,1025.6399999999999,627.3027522935779,0.0,At Risk Customers
1742,69,Male,USA,133976,96,42,63.18,13,0,2653.56,1872.6605504587155,0.0,At Risk Customers
1743,39,Female,Germany,105835,24,33,40.85,12,1,1348.05,1030.619266055046,2.0,New / Low Engagement
1744,69,Female,UK,142656,76,15,69.5,0,0,1042.5,9564.220183486239,2.0,New / Low Engagement
1745,41,Male,South Africa,41590,41,23,40.54,9,0,932.42,950.479102956167,1.0,Champions / Top Spenders
1746,21,Male,India,32442,32,8,41.6,2,0,332.8,1526.605504587156,3.0,Loyal Customers
1747,26,Female,UK,131668,22,13,51.38,2,0,667.94,3063.9449541284407,2.0,New / Low Engagement
1748,32,Male,Canada,139268,10,29,49.07,10,0,1423.03,1305.532110091743,3.0,Loyal Customers
1749,46,Male,Brazil,49059,25,25,30.6,9,0,765.0,779.816513761468,1.0,Champions / Top Spenders
1750,28,Male,USA,135756,28,10,46.16,0,1,461.59999999999997,4234.8623853211,3.0,Loyal Customers
1751,32,Female,India,50315,48,16,36.62,4,0,585.92,1343.8532110091742,0.0,At Risk Customers
1752,68,Female,USA,73662,66,39,50.01,14,0,1950.3899999999999,1278.1061598951505,3.0,Loyal Customers
1753,24,Female,South Africa,24704,79,19,46.45,5,0,882.5500000000001,1619.3577981651376,2.0,New / Low Engagement
1754,35,Female,USA,54268,62,15,50.52,3,0,757.8000000000001,2317.4311926605506,0.0,At Risk Customers
1755,69,Male,USA,73813,50,32,53.25,12,0,1704.0,1302.7522935779816,3.0,Loyal Customers
1756,22,Female,UK,96028,41,17,48.46,4,0,823.82,1889.4954128440368,0.0,At Risk Customers
1757,43,Male,Brazil,35605,98,32,38.22,9,0,1223.04,1246.7278287461772,3.0,Loyal Customers
1758,61,Female,Canada,58786,52,13,32.25,3,0,419.25,1282.1100917431193,3.0,Loyal Customers
1759,39,Female,South Africa,55691,90,15,45.79,1,0,686.85,6301.376146788991,1.0,Champions / Top Spenders
1760,22,Male,UK,125824,13,11,42.79,1,0,470.69,4318.256880733945,0.0,At Risk Customers
1761,68,Male,USA,152900,17,30,55.57,10,0,1667.1,1529.4495412844037,2.0,New / Low Engagement
1762,33,Male,Germany,145510,93,18,60.08,0,0,1081.44,9921.467889908257,0.0,At Risk Customers
1763,59,Female,Germany,163012,47,37,53.95,11,0,1996.15,1664.8457047539619,3.0,Loyal Customers
1764,27,Male,UK,51870,85,17,37.72,3,0,641.24,1960.9785932721713,0.0,At Risk Customers
1765,42,Female,USA,130513,96,38,58.42,11,0,2219.96,1851.509591326105,0.0,At Risk Customers
1766,63,Male,India,77686,79,29,58.74,9,0,1703.46,1736.4525993883792,2.0,New / Low Engagement
1767,41,Male,USA,129318,41,12,63.69,0,0,764.28,7011.743119266055,1.0,Champions / Top Spenders
1768,20,Male,UK,55752,55,10,36.65,0,1,366.5,3362.3853211009173,0.0,At Risk Customers
1769,68,Male,Brazil,83472,40,32,41.18,11,0,1317.76,1099.049207673061,0.0,At Risk Customers
1770,32,Female,India,41872,49,32,44.41,13,0,1421.12,1002.9075511644319,0.0,At Risk Customers
1771,30,Female,France,61289,75,32,43.32,10,0,1386.24,1271.7798165137615,3.0,Loyal Customers
1772,31,Female,Australia,124228,36,18,45.64,3,0,821.52,2512.2935779816517,3.0,Loyal Customers
1773,23,Female,UK,93243,14,17,45.89,5,0,780.13,1431.4311926605506,0.0,At Risk Customers
1774,32,Female,UK,115189,11,37,53.51,14,1,1979.87,1297.4246395806028,2.0,New / Low Engagement
1775,61,Male,Germany,125893,2,31,41.7,12,0,1292.7,988.302752293578,3.0,Loyal Customers
1776,58,Female,Brazil,80512,70,12,49.07,0,0,588.84,5402.201834862386,0.0,At Risk Customers
1777,57,Female,Brazil,47798,64,32,35.81,11,0,1145.92,955.7297748123437,0.0,At Risk Customers
1778,54,Female,Japan,179583,30,27,71.1,7,0,1919.6999999999998,2515.9895150720836,2.0,New / Low Engagement
1779,21,Male,Japan,88799,59,14,43.52,1,0,609.2800000000001,5589.724770642202,3.0,Loyal Customers
1780,20,Male,Brazil,59893,60,12,50.84,2,0,610.08,2798.532110091743,0.0,At Risk Customers
1781,55,Male,Canada,108038,98,34,64.21,10,0,2183.14,2002.8807339449538,0.0,At Risk Customers
1782,56,Female,India,64662,23,34,29.82,14,1,1013.88,664.4036697247707,1.0,Champions / Top Spenders
1783,65,Male,India,84321,33,8,36.78,1,1,294.24,2699.449541284404,0.0,At Risk Customers
1784,31,Male,India,78324,97,26,57.3,6,0,1489.8,2277.9816513761466,3.0,Loyal Customers
1785,47,Female,Germany,50334,63,16,34.92,4,0,558.72,1281.467889908257,3.0,Loyal Customers
1786,62,Male,Germany,58375,7,22,33.35,9,1,733.7,747.9102956167177,3.0,Loyal Customers
1787,67,Male,Japan,114674,43,21,60.21,4,0,1264.41,2900.0229357798166,0.0,At Risk Customers
1788,30,Male,UK,102711,25,29,54.73,10,0,1587.1699999999998,1456.1192660550457,3.0,Loyal Customers
1789,28,Female,USA,133060,37,23,51.47,6,1,1183.81,1810.1070336391438,1.0,Champions / Top Spenders
1790,63,Male,USA,61534,56,12,37.96,1,0,455.52,4179.082568807339,2.0,New / Low Engagement
1791,42,Male,Japan,55344,79,17,45.88,3,0,779.96,2385.19877675841,0.0,At Risk Customers
1792,67,Male,France,90162,36,37,40.09,15,0,1483.3300000000002,907.2354740061163,2.0,New / Low Engagement
1793,67,Male,Canada,160453,23,28,50.38,9,0,1410.64,1437.96126401631,3.0,Loyal Customers
1794,25,Male,Brazil,51563,95,23,42.71,5,1,982.33,1802.4403669724768,2.0,New / Low Engagement
1795,70,Female,USA,57614,58,20,52.41,5,0,1048.1999999999998,1923.302752293578,1.0,Champions / Top Spenders
1796,44,Male,France,27124,10,13,31.36,6,0,407.68,623.3639143730886,2.0,New / Low Engagement
1797,60,Female,USA,80976,30,22,50.27,7,0,1105.94,1449.462647444299,2.0,New / Low Engagement
1798,52,Male,Brazil,61899,86,12,43.87,0,0,526.4399999999999,4829.724770642201,0.0,At Risk Customers
1799,61,Male,USA,124813,87,38,60.02,12,0,2280.76,1743.7003058103976,2.0,New / Low Engagement
1800,33,Male,USA,44709,49,33,30.53,12,0,1007.49,770.2522935779817,1.0,Champions / Top Spenders
1801,23,Male,India,72579,27,8,48.16,1,0,385.28,3534.6788990825685,0.0,At Risk Customers
1802,59,Female,USA,137761,88,39,62.88,11,0,2452.32,2045.3044203502918,0.0,At Risk Customers
1803,44,Male,India,39006,95,29,43.18,8,0,1252.22,1436.032110091743,1.0,Champions / Top Spenders
1804,18,Female,India,30489,39,5,42.8,0,1,214.0,1963.302752293578,3.0,Loyal Customers
1805,58,Female,Australia,82425,49,17,46.2,4,0,785.4000000000001,1801.376146788991,0.0,At Risk Customers
1806,67,Female,Japan,102148,89,25,56.81,6,0,1420.25,2171.6360856269116,3.0,Loyal Customers
1807,27,Male,Brazil,54329,92,12,39.75,0,0,477.0,4376.146788990825,2.0,New / Low Engagement
1808,29,Female,Brazil,30116,72,16,48.56,3,0,776.96,2376.0244648318044,2.0,New / Low Engagement
1809,44,Male,France,28653,42,16,35.87,5,0,573.92,1053.0642201834862,0.0,At Risk Customers
1810,69,Male,USA,168723,66,25,75.78,5,0,1894.5,3476.1467889908254,1.0,Champions / Top Spenders
1811,36,Female,India,23222,30,5,21.13,0,0,105.64999999999999,969.2660550458714,0.0,At Risk Customers
1812,39,Male,South Africa,64546,71,26,54.8,7,0,1424.8,1867.3656618610746,3.0,Loyal Customers
1813,65,Female,USA,56619,37,20,44.55,7,0,891.0,1167.758846657929,3.0,Loyal Customers
1814,34,Female,India,41673,6,15,35.75,5,1,536.25,983.9449541284404,0.0,At Risk Customers
1815,54,Female,Australia,49406,47,29,42.78,11,0,1240.6200000000001,1034.7122602168474,0.0,At Risk Customers
1816,30,Male,USA,147993,47,28,59.08,8,0,1654.24,1897.0642201834862,2.0,New / Low Engagement
1817,51,Male,Australia,106496,61,36,55.78,12,0,2008.08,1535.2293577981652,1.0,Champions / Top Spenders
1818,34,Female,Brazil,55591,5,4,33.58,0,1,134.32,1232.2935779816514,3.0,Loyal Customers
1819,19,Female,South Africa,65671,91,12,59.42,0,0,713.04,6541.651376146789,3.0,Loyal Customers
1820,70,Female,Germany,119311,93,15,59.89,0,0,898.35,8241.743119266055,3.0,Loyal Customers
1821,64,Male,India,25186,3,32,19.36,15,0,619.52,378.91131498470946,0.0,At Risk Customers
1822,33,Male,UK,125001,94,45,69.15,15,0,3111.7500000000005,1903.211009174312,3.0,Loyal Customers
1823,56,Female,France,38774,28,19,33.27,8,0,632.1300000000001,724.9197247706423,2.0,New / Low Engagement
1824,45,Female,USA,65694,76,27,51.88,7,0,1400.76,1835.8584534731326,1.0,Champions / Top Spenders
1825,53,Male,France,33780,1,4,36.3,0,1,145.2,1332.1100917431193,3.0,Loyal Customers
1826,51,Female,Germany,138820,7,24,40.96,8,0,983.04,1127.3394495412845,3.0,Loyal Customers
1827,56,Female,India,77403,61,12,55.65,1,0,667.8,6126.605504587155,3.0,Loyal Customers
1828,21,Female,India,78416,97,16,61.24,0,0,979.84,8989.357798165138,1.0,Champions / Top Spenders
1829,57,Male,India,55526,65,9,45.9,0,0,413.09999999999997,3789.9082568807335,0.0,At Risk Customers
1830,64,Female,UK,71188,75,34,45.69,11,0,1553.46,1295.6296914095078,0.0,At Risk Customers
1831,45,Male,Brazil,34050,76,38,41.36,15,0,1571.68,961.2721712538226,3.0,Loyal Customers
1832,20,Female,USA,76133,85,17,51.34,2,0,872.7800000000001,4003.5779816513764,0.0,At Risk Customers
1833,38,Male,Australia,52749,65,35,34.06,12,0,1192.1000000000001,911.3914373088685,0.0,At Risk Customers
1834,34,Female,USA,127132,30,27,49.08,8,1,1325.1599999999999,1519.6788990825687,3.0,Loyal Customers
1835,19,Female,Japan,88907,81,14,59.38,0,1,831.32,7626.788990825688,2.0,New / Low Engagement
1836,37,Female,India,75696,24,34,37.91,13,0,1288.9399999999998,909.6259703599152,0.0,At Risk Customers
1837,35,Female,UK,73503,22,25,43.59,9,0,1089.75,1110.85626911315,3.0,Loyal Customers
1838,60,Female,Canada,128674,28,14,44.6,3,0,624.4,1909.4801223241593,0.0,At Risk Customers
1839,37,Male,Brazil,34992,40,34,39.91,14,0,1356.9399999999998,889.2136304062908,3.0,Loyal Customers
1840,40,Male,Australia,135107,24,18,51.14,5,0,920.52,1689.0275229357799,0.0,At Risk Customers
1841,29,Male,USA,70597,62,33,41.91,11,0,1383.03,1153.48623853211,2.0,New / Low Engagement
1842,24,Female,Brazil,43025,72,20,40.33,5,0,806.5999999999999,1480.0,0.0,At Risk Customers
1843,42,Male,Canada,99799,75,37,60.82,12,0,2250.34,1720.4434250764527,2.0,New / Low Engagement
1844,27,Male,Australia,82807,49,27,48.26,9,0,1303.02,1328.256880733945,3.0,Loyal Customers
1845,47,Female,India,95101,60,16,57.84,2,0,925.44,4245.137614678899,0.0,At Risk Customers
1846,38,Male,USA,142646,88,24,75.72,4,0,1817.28,4168.073394495413,0.0,At Risk Customers
1847,43,Male,Germany,120189,84,26,54.3,5,0,1411.8,2590.4587155963304,1.0,Champions / Top Spenders
1848,19,Female,USA,71821,51,11,46.07,1,0,506.77,4649.266055045871,0.0,At Risk Customers
1849,45,Male,Germany,61941,62,36,48.66,14,0,1751.7599999999998,1147.9423328964613,3.0,Loyal Customers
1850,34,Male,UK,127537,47,16,58.56,3,0,936.96,2865.321100917431,0.0,At Risk Customers
1851,44,Male,Japan,58465,53,34,48.7,13,0,1655.8000000000002,1168.5250529287227,3.0,Loyal Customers
1852,68,Male,Australia,106476,91,16,62.86,0,0,1005.76,9227.155963302752,0.0,At Risk Customers
1853,57,Female,France,60199,58,36,33.89,13,0,1220.04,861.0021171489062,0.0,At Risk Customers
1854,54,Female,UK,114651,99,30,64.61,8,0,1938.3,2222.821100917431,2.0,New / Low Engagement
1855,42,Male,India,77011,15,22,30.25,8,0,665.5,763.1880733944954,3.0,Loyal Customers
1856,42,Female,India,24730,2,15,25.61,7,1,384.15,503.47313237221493,0.0,At Risk Customers
1857,29,Female,Brazil,67965,83,29,42.87,9,0,1243.23,1267.3088685015289,0.0,At Risk Customers
1858,70,Male,USA,86616,32,32,37.15,12,0,1188.8,908.868501529052,3.0,Loyal Customers
1859,23,Female,USA,130363,31,14,60.11,1,0,841.54,7720.550458715596,3.0,Loyal Customers
1860,70,Female,Canada,120265,56,16,51.16,3,0,818.56,2503.241590214067,0.0,At Risk Customers
